%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
116.0, 36479.768035384186, 36211.27888098704, -11221.089806686618, 1705.6169158955713, 6174.870571478674, 6496.3333602349, -5790.264104636205, 14841.424207857157, 1315.1542920058123, -187500.02235174447, -2262.242408066083, -36196.30321220198, -187500.02235174447, -4535.817150571007, -6499.015569569537, -187500.02235174447, -0.0055, 0.9616250000000001, 0.238875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680970761453E9, 0.0, 2024-02-11 14:49:30.761
118.0, 36443.98289251124, 36237.98921561113, -11208.796347236199, 1717.2845265012415, 6188.371025129679, 6519.24389830159, -5765.967758413286, 14760.913224329142, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.0055, 0.9616250000000001, 0.238875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809708184783E9, 0.0, 2024-02-11 14:49:30.818
118.0, 36094.37925748578, 36372.47966199871, -11097.350549382038, 1791.3582076261293, 6287.299846088868, 6634.310678757511, -5657.382983849405, 11896.090137492436, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.0055, 0.9616250000000001, 0.238875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809708185017E9, 0.0, 2024-02-11 14:49:30.818
118.0, 36078.95655381162, 36388.84113894, -11059.419639041382, 1822.3377254411848, 6315.083064446815, 6659.769315692105, -5637.892262684377, 11886.2553699321, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.0055, 0.9616250000000001, 0.238875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809708185096E9, 0.0, 2024-02-11 14:49:30.818
118.0, 36283.65382953332, 36334.88402782488, -11140.712933625333, 1777.2989603637411, 6268.703194702053, 6589.897762524815, -5727.165130038873, 12330.429235747963, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.0055, 0.9616250000000001, 0.238875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809708696065E9, 0.0, 2024-02-11 14:49:30.869
118.0, 36370.5350602311, 36261.81617520049, -11186.39989929198, 1731.4778842303615, 6210.901583540629, 6552.9056254512825, -5731.411961485382, 14570.454009825471, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.00975, 0.9628125000000001, 0.23743750000000002, 192.0, 127.5, 72.0, 15.0, 16.0, 3.5, 48.0, 0.0, 0.0, 0.0, 1.707680970869625E9, 0.0, 2024-02-11 14:49:30.869
118.0, 36060.60577161381, 36417.36196486497, -11065.94634842233, 1811.1618532135312, 6325.923660507639, 6682.881019458892, -5646.631794766402, 11944.928699127282, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.00975, 0.9628125000000001, 0.23743750000000002, 192.0, 63.75, 36.0, 7.5, 8.0, 1.75, 24.0, 0.0, 0.0, 0.0, 1.7076809708696337E9, 0.0, 2024-02-11 14:49:30.869
118.0, 36252.16022159579, 36351.15609778835, -11122.920945038908, 1782.395158099551, 6277.263912828435, 6610.0813877679575, -5717.911507834377, 12243.436246327907, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.00975, 0.9628125000000001, 0.23743750000000002, 192.0, 31.875, 18.0, 3.75, 4.0, 0.875, 12.0, 0.0, 0.0, 0.0, 1.70768097086964E9, 0.0, 2024-02-11 14:49:30.869
118.0, 36263.112576378895, 36350.776118132606, -11108.459366376324, 1786.0831959346767, 6280.974302408016, 6613.747073858628, -5693.704568589279, 12249.739438264303, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.00975, 0.9628125000000001, 0.23743750000000002, 192.0, 15.9375, 9.0, 1.875, 2.0, 0.4375, 6.0, 0.0, 0.0, 0.0, 1.7076809708696465E9, 0.0, 2024-02-11 14:49:30.869
118.0, 36049.00521624151, 36418.27838638763, -11046.790903424133, 1828.4173999330283, 6332.316259421857, 6681.383452580387, -5637.936966173287, 12031.407598424865, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.00975, 0.9628125000000001, 0.23743750000000002, 192.0, 7.96875, 4.5, 0.9375, 1.0, 0.21875, 3.0, 0.0, 0.0, 0.0, 1.7076809708696525E9, 0.0, 2024-02-11 14:49:30.869
118.0, 36246.97461688216, 36346.68574889729, -11110.694540821856, 1785.2785331342857, 6276.794526194874, 6611.891879068838, -5685.277960929628, 12198.956274861846, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.00975, 0.9628125000000001, 0.23743750000000002, 192.0, 3.984375, 2.25, 0.46875, 0.5, 0.109375, 1.5, 0.0, 0.0, 0.0, 1.707680970869664E9, 0.0, 2024-02-11 14:49:30.869
118.0, 36309.06776297901, 36298.204815173725, -11169.390221761492, 1735.9929366103336, 6241.322307744302, 6579.68301530874, -5708.836699585521, 14264.302166021129, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.00975, 0.9628125000000001, 0.23743750000000002, 192.0, 1.9921875, 1.125, 0.234375, 0.25, 0.0546875, 0.75, 0.0, 0.0, 0.0, 1.707680970869671E9, 0.0, 2024-02-11 14:49:30.869
118.0, 36248.293369805026, 36338.28149298209, -11128.665343363922, 1772.0686521611992, 6277.62154073972, 6608.472062167176, -5685.389719651905, 12203.694844686372, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.00975, 0.9628125000000001, 0.23743750000000002, 192.0, 0.99609375, 0.5625, 0.1171875, 0.125, 0.02734375, 0.375, 0.0, 0.0, 0.0, 1.7076809708696768E9, 0.0, 2024-02-11 14:49:30.869
118.0, 36075.80495784342, 36393.08797038651, -11073.210665370307, 1806.6691525780145, 6307.751692265474, 6661.713917459717, -5639.367477818427, 12356.737238971858, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.00975, 0.9628125000000001, 0.23743750000000002, 192.0, 0.498046875, 0.28125, 0.05859375, 0.0625, 0.013671875, 0.1875, 0.0, 0.0, 0.0, 1.7076809709016829E9, 0.0, 2024-02-11 14:49:30.901
118.0, 36230.59078819642, 36322.34469918546, -11127.748921841256, 1776.5837045411713, 6270.111354602737, 6596.759748072594, -5698.644304113902, 12137.824253776582, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.00975, 0.9628125000000001, 0.23743750000000002, 192.0, 0.2490234375, 0.140625, 0.029296875, 0.03125, 0.0068359375, 0.09375, 0.0, 0.0, 0.0, 1.7076809710699131E9, 0.0, 2024-02-11 14:49:31.069
118.0, 36063.153870481714, 36403.01214492466, -11065.901644933421, 1797.6390478180706, 6308.891631232695, 6672.263940842622, -5620.904936898343, 12486.220894601453, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.00975, 0.9628125000000001, 0.23743750000000002, 192.0, 0.12451171875, 0.0703125, 0.0146484375, 0.015625, 0.00341796875, 0.046875, 0.0, 0.0, 0.0, 1.7076809710699372E9, 0.0, 2024-02-11 14:49:31.069
118.0, 36215.548064178, 36332.53709465708, -11118.607058359035, 1783.8927249780568, 6285.802279210363, 6610.997809290625, -5691.715263332756, 12083.53186649464, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.00975, 0.9628125000000001, 0.23743750000000002, 192.0, 0.062255859375, 0.03515625, 0.00732421875, 0.0078125, 0.001708984375, 0.0234375, 0.0, 0.0, 0.0, 1.707680971069945E9, 0.0, 2024-02-11 14:49:31.069
118.0, 36487.389980243446, 36253.47897451866, -11202.604914022078, 1729.2650615292862, 6224.178519747081, 6537.281756077023, -5772.38270907196, 13855.332297722376, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.010875, 0.9584062500000001, 0.24571875, 192.0, 127.5311279296875, 80.017578125, 14.503662109375, 104.00390625, 3.5008544921875, 120.01171875, 0.0, 0.0, 0.0, 1.7076809710699513E9, 0.0, 2024-02-11 14:49:31.069
118.0, 36469.15095676792, 36247.242837815626, -11213.132585660529, 1712.1883287654316, 6216.08718825426, 6533.593718241897, -5746.834665159544, 13747.48513072552, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.010875, 0.9584062500000001, 0.24571875, 192.0, 63.76556396484375, 40.0087890625, 7.2518310546875, 52.001953125, 1.75042724609375, 60.005859375, 0.0, 0.0, 0.0, 1.7076809710699575E9, 0.0, 2024-02-11 14:49:31.069
118.0, 36370.15508057536, 36334.16877200232, -11142.344610970571, 1771.2639893608082, 6258.175523063604, 6587.595532845919, -5720.660772402379, 12949.527853671058, 1323.8938240878374, -187500.02235174447, -2264.566989489435, -36204.26043322807, -187500.02235174447, -4540.689830862264, -6539.136950866813, -187500.02235174447, -0.010875, 0.9584062500000001, 0.24571875, 192.0, 31.882781982421875, 20.00439453125, 3.62591552734375, 26.0009765625, 0.875213623046875, 30.0029296875, 0.0, 0.0, 0.0, 1.7076809710699637E9, 0.0, 2024-02-11 14:49:31.069
204.0, 36501.13630308346, 36225.919273605265, -11213.020826938251, 1725.2193957828756, 6210.007513762416, 6511.689008675696, -5771.175714871373, 13711.632932619206, 1675.5538196031832, -187500.02235174447, -1877.971217390444, -35836.64129217163, -187500.02235174447, -4180.983207343007, -6285.511706532444, -187500.02235174447, -0.010875, 0.9584062500000001, 0.24571875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680971069972E9, 0.0, 2024-02-11 14:49:31.069
204.0, 36375.98888587819, 36321.18240847378, -11160.091896068085, 1750.0745356171772, 6243.512778700921, 6574.318596639467, -5706.422711184348, 12930.730036584144, 1675.5538196031832, -187500.02235174447, -1877.971217390444, -35836.64129217163, -187500.02235174447, -4180.983207343007, -6285.511706532444, -187500.02235174447, -0.010875, 0.9584062500000001, 0.24571875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809710699775E9, 0.0, 2024-02-11 14:49:31.069
204.0, 36419.17245616585, 36298.94242274075, -11161.164779801938, 1757.4729630318836, 6241.299955999846, 6555.766648741562, -5739.190368555828, 12916.044940477008, 1675.5538196031832, -187500.02235174447, -1877.971217390444, -35836.64129217163, -187500.02235174447, -4180.983207343007, -6285.511706532444, -187500.02235174447, -0.010875, 0.9584062500000001, 0.24571875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680971069983E9, 0.0, 2024-02-11 14:49:31.069
204.0, 36455.09170950553, 36234.368233009365, -11205.018902423251, 1719.8326253691466, 6210.700417840531, 6529.905680406771, -5760.871560677477, 13511.204840088469, 1675.5538196031832, -187500.02235174447, -1877.971217390444, -35836.64129217163, -187500.02235174447, -4180.983207343007, -6285.511706532444, -187500.02235174447, -0.010875, 0.9584062500000001, 0.24571875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809710699887E9, 0.0, 2024-02-11 14:49:31.069
204.0, 36255.96001815319, 36347.557466931044, -11129.24648871976, 1779.1765068979869, 6271.139534847682, 6601.364207430388, -5717.3303624785385, 12309.57505817116, 1675.5538196031832, -187500.02235174447, -1877.971217390444, -35836.64129217163, -187500.02235174447, -4180.983207343007, -6285.511706532444, -187500.02235174447, -0.010875, 0.9584062500000001, 0.24571875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809710699942E9, 0.0, 2024-02-11 14:49:31.069
204.0, 36469.3074189791, 36234.77056440956, -11203.36487333356, 1728.661564428993, 6216.8024440768295, 6532.587889741408, -5753.249615818217, 13427.788129781262, 1675.5538196031832, -187500.02235174447, -1877.971217390444, -35836.64129217163, -187500.02235174447, -4180.983207343007, -6285.511706532444, -187500.02235174447, -0.010875, 0.9584062500000001, 0.24571875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809710699997E9, 0.0, 2024-02-11 14:49:31.069
206.0, 36319.81895206201, 36352.184278033295, -11118.96468627032, 1794.6886175499699, 6299.638009028198, 6630.68969615575, -5695.559763379069, 12773.150238174228, 1704.43227343944, -187500.02235174447, -1879.7593569468686, -35825.46541994398, -187500.02235174447, -4177.496335207979, -6316.91590749215, -187500.02235174447, -0.010875, 0.9584062500000001, 0.24571875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680971070011E9, 0.0, 2024-02-11 14:49:31.070
206.0, 36416.0432119421, 36258.19519259872, -11183.225951579327, 1736.8870063885458, 6226.592508148255, 6545.373087569844, -5753.763705940689, 13213.412548710412, 1704.43227343944, -187500.02235174447, -1879.7593569468686, -35825.46541994398, -187500.02235174447, -4177.496335207979, -6316.91590749215, -187500.02235174447, -0.0144375, 0.954203125, 0.249859375, 192.0, 127.5, 56.0, 14.5, 88.0, 3.5, 120.0, 0.0, 0.0, 0.0, 1.707680971070017E9, 0.0, 2024-02-11 14:49:31.070
206.0, 36307.637251333865, 36370.66917069783, -11099.853944761033, 1813.7546555703468, 6314.457215602067, 6646.0006411076365, -5673.40918462386, 12680.74812659599, 1704.43227343944, -187500.02235174447, -1879.7593569468686, -35825.46541994398, -187500.02235174447, -4177.496335207979, -6316.91590749215, -187500.02235174447, -0.013218750000000001, 0.9571015625, 0.2509296875, 192.0, 191.25, 108.0, 22.25, 44.0, 5.25, 172.0, 0.0, 0.0, 0.0, 1.7076809710700226E9, 0.0, 2024-02-11 14:49:31.070
206.0, 36412.46693282926, 36276.47891956317, -11173.860570652554, 1758.1658671099983, 6250.754743904441, 6570.943483226715, -5733.8035981421, 13124.430254033836, 1704.43227343944, -187500.02235174447, -1879.7593569468686, -35825.46541994398, -187500.02235174447, -4177.496335207979, -6316.91590749215, -187500.02235174447, -0.013218750000000001, 0.9571015625, 0.2509296875, 192.0, 95.625, 54.0, 11.125, 22.0, 2.625, 86.0, 0.0, 0.0, 0.0, 1.707680971070028E9, 0.0, 2024-02-11 14:49:31.070
214.0, 36371.876164898415, 36298.629498318376, -11146.770256372722, 1775.8460969741461, 6265.842171411774, 6590.277742180556, -5697.236144213217, 12945.124560013362, 1752.7343932073586, -187500.02235174447, -1883.0674151262542, -35818.93871056303, -187500.02235174447, -4169.382651970703, -6298.878049716717, -187500.02235174447, -0.013218750000000001, 0.9571015625, 0.2509296875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809710700371E9, 0.0, 2024-02-11 14:49:31.070
214.0, 36458.846802574015, 36249.545067494524, -11192.010187150263, 1730.4273522409621, 6223.8432435802515, 6541.506235779076, -5743.66071744689, 13905.824888446914, 1752.7343932073586, -187500.02235174447, -1883.0674151262542, -35818.93871056303, -187500.02235174447, -4169.382651970703, -6298.878049716717, -187500.02235174447, -0.013218750000000001, 0.9571015625, 0.2509296875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809710700424E9, 0.0, 2024-02-11 14:49:31.070
214.0, 36312.17465545829, 36371.25031605367, -11098.669302304901, 1824.88582430909, 6317.25118365898, 6648.2358155531665, -5677.7901265371, 12637.162224908141, 1752.7343932073586, -187500.02235174447, -1883.0674151262542, -35818.93871056303, -187500.02235174447, -4169.382651970703, -6298.878049716717, -187500.02235174447, -0.013218750000000001, 0.9571015625, 0.2509296875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809710700476E9, 0.0, 2024-02-11 14:49:31.070
214.0, 36446.57569486806, 36262.24085834514, -11197.553419775179, 1718.8044451242024, 6224.536147658366, 6549.86578820536, -5774.573180028579, 13842.770617338494, 1752.7343932073586, -187500.02235174447, -1883.0674151262542, -35818.93871056303, -187500.02235174447, -4169.382651970703, -6298.878049716717, -187500.02235174447, -0.013218750000000001, 0.9571015625, 0.2509296875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680971070054E9, 0.0, 2024-02-11 14:49:31.070
214.0, 36323.73050734169, 36354.419452478825, -11097.238790659761, 1818.8955567950675, 6307.572878309832, 6637.238757281156, -5666.077812442519, 12719.975438115054, 1752.7343932073586, -187500.02235174447, -1883.0674151262542, -35818.93871056303, -187500.02235174447, -4169.382651970703, -6298.878049716717, -187500.02235174447, -0.013218750000000001, 0.9571015625, 0.2509296875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809710858955E9, 0.0, 2024-02-11 14:49:31.085
214.0, 36402.721572246744, 36261.145622866825, -11169.524332228224, 1736.7752476662695, 6232.292202984358, 6559.097058665402, -5729.936746351332, 13869.972690340603, 1752.7343932073586, -187500.02235174447, -1883.0674151262542, -35818.93871056303, -187500.02235174447, -4169.382651970703, -6298.878049716717, -187500.02235174447, -0.013218750000000001, 0.9571015625, 0.2509296875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809711339269E9, 0.0, 2024-02-11 14:49:31.133
250.0, 36351.401966977355, 36273.93082069526, -11180.54374224469, 1723.1183318040767, 6228.13477851567, 6569.378861114844, -5697.884344802421, 13810.226477411567, 1542.404477882919, -187500.02235174447, -2026.9902976739763, -35990.91303240216, -187500.02235174447, -4315.3171915194025, -6376.483306465543, -187500.02235174447, -0.012609375, 0.95855078125, 0.24746484375, 192.0, 127.5, 80.0, 15.0, 0.0, 3.5, 80.0, 0.0, 0.0, 0.0, 1.7076809712070787E9, 0.0, 2024-02-11 14:49:31.207
252.0, 36341.45544069474, 36277.61885853039, -11152.559358186647, 1754.5672362526939, 6239.109485043226, 6570.831724504438, -5702.019417526653, 13747.239261536512, 1588.761995883226, -187500.02235174447, -2002.9621723845212, -35952.95977031705, -187500.02235174447, -4290.126775518272, -6404.758263201507, -187500.02235174447, -0.012609375, 0.95855078125, 0.24746484375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809712070985E9, 0.0, 2024-02-11 14:49:31.207
254.0, 36300.23882391916, 36295.679068050275, -11156.292099510682, 1742.5643494801939, 6245.479732212989, 6586.857925278893, -5680.897019016388, 13645.851748687239, 1596.607458187039, -187500.02235174447, -1983.3596924972169, -35947.01420629194, -187500.02235174447, -4285.209391738104, -6371.230646518547, -187500.02235174447, -0.012609375, 0.95855078125, 0.24746484375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809712071104E9, 0.0, 2024-02-11 14:49:31.207
0.0, 36293.42154186029, 36312.2193589472, -11130.878166064998, 1764.9384456799562, 6261.7070986875415, 6599.777233574061, -5693.3245889335385, 13554.030782464837, 1605.3469902690638, -187500.02235174447, -1962.0808317757646, -35922.96372925803, -187500.02235174447, -4273.810002065898, -6409.854460937317, -187500.02235174447, -0.012609375, 0.95855078125, 0.24746484375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809712071187E9, 0.0, 2024-02-11 14:49:31.207
2.0, 36240.82788715695, 36349.52442044311, -11129.738227097778, 1755.5060095198166, 6273.888799415684, 6627.068713553991, -5659.953434461765, 13422.669580300997, 1606.732798425293, -187500.02235174447, -1955.2188462279853, -35920.79561004587, -187500.02235174447, -4271.0607374978945, -6390.296684538924, -187500.02235174447, -0.012609375, 0.95855078125, 0.24746484375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809712071276E9, 0.0, 2024-02-11 14:49:31.207
